violation_id,date_time,road_id,violation_type,fine_amount,driver_age_band,source_system,ingest_batch_id,extracted_at_utc,record_hash,date
V0000495,2026-02-23 10:13:09+00:00,R0021,PhoneUse,343,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e162e6a44fd84f74,2026-02-23
V0000496,2026-02-17 17:37:11+00:00,R0015,PhoneUse,353,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,86b7b694113dc689,2026-02-17
V0000497,2026-02-12 03:31:52+00:00,R0006,PhoneUse,279,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c84afc4bddee928c,2026-02-12
V0000498,2026-02-13 17:55:50+00:00,R0022,Speeding,324,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,87413adc5f4d6cfb,2026-02-13
V0000499,2026-02-17 09:17:42+00:00,R0017,UnsafeLaneChange,517,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0d863f1f36eaa798,2026-02-17
V0000500,2026-02-18 09:46:22+00:00,R0004,UnsafeLaneChange,494,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3a8559eeaab6bc44,2026-02-18
V0000501,2026-02-25 07:26:18+00:00,R0015,UnsafeLaneChange,592,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,53ef9c3dc7245f8d,2026-02-25
V0000502,2026-03-01 09:39:48+00:00,R0002,RedLight,636,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,be7d26827339331a,2026-03-01
V0000503,2026-02-14 08:04:11+00:00,R0003,Speeding,767,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3f7c8a347e73c0f8,2026-02-14
V0000504,2026-02-11 16:54:18+00:00,R0005,Seatbelt,234,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0a08b6b9817a42c8,2026-02-11
V0000505,2026-02-21 11:40:22+00:00,R0012,RedLight,757,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8a13b7cbc48cd075,2026-02-21
V0000506,2026-02-19 08:53:18+00:00,R0012,RedLight,732,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,19c1308fbc0d32cd,2026-02-19
V0000507,2026-02-07 07:43:38+00:00,R0002,Speeding,570,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bc5d52e0bcb6170b,2026-02-07
V0000508,2026-02-06 17:08:13+00:00,R0017,Speeding,613,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8d1e4b0d19bb1dcd,2026-02-06
V0000509,2026-02-03 09:08:46+00:00,R0000,Seatbelt,177,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,08dfb234e989d37a,2026-02-03
V0000510,2026-02-17 10:42:54+00:00,R0007,UnsafeLaneChange,384,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,432f780a0af26c47,2026-02-17
V0000511,2026-02-09 12:40:15+00:00,R0007,PhoneUse,389,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,26b1940c276ee4bf,2026-02-09
V0000512,2026-02-20 14:17:35+00:00,R0012,Speeding,542,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,df9391b460d30be1,2026-02-20
V0000513,2026-02-12 17:36:25+00:00,R0021,Speeding,499,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ab98069fa1b08f18,2026-02-12
V0000514,2026-02-23 08:30:19+00:00,R0015,RedLight,1014,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4441acfb84dd61c2,2026-02-23
V0000515,2026-02-19 20:59:05+00:00,R0011,Speeding,761,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,956f55ae10cad00d,2026-02-19
V0000516,2026-02-25 16:43:56+00:00,R0014,Speeding,653,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7ff90cd0076300c7,2026-02-25
V0000517,2026-02-07 08:34:38+00:00,R0003,Speeding,630,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e8d36b8e031355cd,2026-02-07
V0000518,2026-02-05 20:42:44+00:00,R0014,UnsafeLaneChange,487,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b34dbe6a80b351df,2026-02-05
V0000519,2026-02-16 12:02:46+00:00,R0022,Speeding,568,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e63eb4aedad7aee2,2026-02-16
V0000520,2026-02-09 13:18:33+00:00,R0007,Speeding,831,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,89990bc4a6614168,2026-02-09
V0000521,2026-02-05 15:03:20+00:00,R0021,Speeding,683,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,77f77bccdfdbc243,2026-02-05
V0000522,2026-03-02 17:47:14+00:00,R0022,PhoneUse,272,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4dc73926f8f3e63e,2026-03-02
V0000523,2026-02-10 10:19:34+00:00,R0017,Speeding,780,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e100e6f8ee64dc15,2026-02-10
V0000524,2026-02-23 08:23:21+00:00,R0000,Speeding,490,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b9dad08c8e0d83c1,2026-02-23
V0000525,2026-03-01 18:42:40+00:00,R0018,Seatbelt,296,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d9e97d328aa41b0c,2026-03-01
V0000526,2026-02-09 10:18:17+00:00,R0010,Speeding,561,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e1bb97afeab8a234,2026-02-09
V0000527,2026-02-09 05:03:02+00:00,R0018,Speeding,709,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f2121d0e9a65a53f,2026-02-09
V0000528,2026-02-19 18:09:05+00:00,R0010,Speeding,577,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9cfe1a8805f052d6,2026-02-19
V0000529,2026-02-24 12:27:24+00:00,R0005,UnsafeLaneChange,430,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7f0abf3ac324ca2a,2026-02-24
V0000530,2026-02-05 13:33:48+00:00,R0019,Speeding,514,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ad1337b216b2d36c,2026-02-05
V0000531,2026-03-02 10:55:28+00:00,R0002,RedLight,832,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f1a77e2613ae9f79,2026-03-02
V0000532,2026-02-10 06:13:06+00:00,R0017,Speeding,706,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d1cc82b66331fd47,2026-02-10
V0000533,2026-03-01 13:04:50+00:00,R0015,Speeding,623,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6ea1826f964578f7,2026-03-01
V0000534,2026-03-02 09:57:23+00:00,R0001,PhoneUse,257,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,40a357bc0f797dbe,2026-03-02
V0000535,2026-02-26 08:42:05+00:00,R0012,Speeding,408,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,700e2ec79f4958fa,2026-02-26
V0000536,2026-02-27 11:09:00+00:00,R0010,Speeding,559,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,41340306e39ef6cf,2026-02-27
V0000537,2026-02-05 07:40:32+00:00,R0007,Speeding,576,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,597aaab833b2c37c,2026-02-05
V0000538,2026-02-26 09:59:51+00:00,R0021,Speeding,540,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6de3bf24dc23ae9e,2026-02-26
V0000539,2026-02-14 18:26:21+00:00,R0017,PhoneUse,336,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e20f59ae765448e5,2026-02-14
V0000540,2026-02-28 11:02:03+00:00,R0003,Speeding,514,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9133a6d504941ea0,2026-02-28
V0000541,2026-02-07 07:37:47+00:00,R0014,PhoneUse,316,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8bea9979acaeaae0,2026-02-07
V0000542,2026-03-01 10:37:53+00:00,R0021,Speeding,583,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5530e5140f76fe28,2026-03-01
V0000543,2026-03-03 12:36:05+00:00,R0003,PhoneUse,263,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c4304eb8f475d7d7,2026-03-03
V0000544,2026-02-18 17:05:42+00:00,R0002,UnsafeLaneChange,327,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c5d575455b8a8dcf,2026-02-18
V0000545,2026-03-02 17:36:14+00:00,R0011,Speeding,506,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,954bd7e6a6deb23c,2026-03-02
V0000546,2026-02-27 07:47:42+00:00,R0014,Speeding,741,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6a031d76b0a15358,2026-02-27
V0000547,2026-02-07 12:03:00+00:00,R0014,Speeding,402,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,82582c8b39e04070,2026-02-07
V0000548,2026-02-13 22:14:51+00:00,R0004,Speeding,555,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4d524bc4bf6a1161,2026-02-13
V0000549,2026-02-28 19:13:18+00:00,R0001,Speeding,402,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,90f77aad3770d0a1,2026-02-28
V0000550,2026-02-28 12:50:24+00:00,R0009,Speeding,535,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6a13b4e6cfac5598,2026-02-28
V0000551,2026-02-14 05:45:23+00:00,R0021,Speeding,660,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d53da876035548f8,2026-02-14
V0000552,2026-02-10 15:00:38+00:00,R0018,PhoneUse,323,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2b879e624c9cdc32,2026-02-10
V0000553,2026-02-11 07:10:16+00:00,R0001,Speeding,596,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,28b3118e01a335b9,2026-02-11
V0000554,2026-02-07 16:35:18+00:00,R0021,Speeding,681,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,69c53ca9f7337608,2026-02-07
V0000555,2026-02-08 07:26:53+00:00,R0000,Speeding,459,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,338b5a884baa3c44,2026-02-08
V0000556,2026-02-10 10:39:59+00:00,R0017,Speeding,545,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d7ea101686dbf116,2026-02-10
V0000557,2026-02-22 21:43:13+00:00,R0009,PhoneUse,330,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,786c2368763ba05b,2026-02-22
V0000558,2026-03-04 17:11:43+00:00,R0021,UnsafeLaneChange,352,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c7f284f4e0966e98,2026-03-04
V0000559,2026-03-03 20:15:52+00:00,R0015,Speeding,478,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,20e28008a694f340,2026-03-03
V0000560,2026-02-23 21:05:00+00:00,R0016,Seatbelt,293,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bbad368080c0f53b,2026-02-23
V0000561,2026-02-17 17:42:17+00:00,R0008,UnsafeLaneChange,325,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1960061c8c81a710,2026-02-17
V0000562,2026-02-15 17:55:23+00:00,R0017,RedLight,1246,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,28719b559566e1fe,2026-02-15
V0000563,2026-02-19 19:08:31+00:00,R0006,UnsafeLaneChange,446,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8f578e8f12694ca3,2026-02-19
V0000564,2026-02-25 15:47:00+00:00,R0010,Speeding,570,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d21cdd82cbc59842,2026-02-25
V0000565,2026-02-20 17:30:08+00:00,R0017,PhoneUse,314,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f9c8e4f4ae0312ab,2026-02-20
V0000566,2026-02-15 19:43:32+00:00,R0003,Seatbelt,148,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cb7c9717a21e73aa,2026-02-15
V0000567,2026-02-11 18:33:44+00:00,R0008,Speeding,525,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bed602b6b7829889,2026-02-11
V0000568,2026-02-24 08:27:06+00:00,R0023,RedLight,678,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cd42fd48058f5412,2026-02-24
V0000569,2026-02-13 07:18:50+00:00,R0000,PhoneUse,392,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f8c43617380637c3,2026-02-13
V0000570,2026-02-13 18:18:51+00:00,R0006,PhoneUse,405,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,456c3766d4575220,2026-02-13
V0000571,2026-02-15 11:51:14+00:00,R0002,Speeding,682,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d2f3e249a1f06023,2026-02-15
V0000572,2026-02-16 17:48:48+00:00,R0022,Seatbelt,234,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a102a78b98439e8e,2026-02-16
V0000573,2026-02-24 08:40:50+00:00,R0008,Speeding,533,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,dd70531e2e58a9d2,2026-02-24
V0000574,2026-02-20 22:27:17+00:00,R0013,UnsafeLaneChange,377,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,65fc3a0b1f5e5302,2026-02-20
V0000575,2026-02-15 15:24:28+00:00,R0006,Speeding,609,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,89453799b11d9a78,2026-02-15
V0000576,2026-03-02 09:24:16+00:00,R0014,Speeding,704,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e0953e29b527ade2,2026-03-02
V0000577,2026-02-28 07:33:25+00:00,R0023,Speeding,500,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d05fb952f9feee27,2026-02-28
V0000578,2026-02-16 06:00:57+00:00,R0003,UnsafeLaneChange,521,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,fbf6f12f1a26bfb6,2026-02-16
V0000579,2026-02-04 21:58:45+00:00,R0011,RedLight,844,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f0ce1edb19c2ee9f,2026-02-04
V0000580,2026-02-25 11:12:03+00:00,R0015,Speeding,594,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,605b6cd7ac026054,2026-02-25
V0000581,2026-02-17 10:22:06+00:00,R0002,RedLight,938,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,75b42b851d083002,2026-02-17
V0000582,2026-03-04 10:49:05+00:00,R0021,RedLight,709,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1b5ed4f1aa21081c,2026-03-04
V0000583,2026-02-14 01:59:12+00:00,R0012,PhoneUse,294,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d50e9337c0d4e38f,2026-02-14
V0000584,2026-02-13 04:31:22+00:00,R0015,PhoneUse,310,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2fac9d45e3eea0d0,2026-02-13
V0000585,2026-02-27 17:20:38+00:00,R0004,Speeding,545,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a4e3822d00ebdf25,2026-02-27
V0000586,2026-02-11 17:08:39+00:00,R0005,Speeding,565,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f68483b1ef4531ec,2026-02-11
V0000587,2026-02-09 06:38:39+00:00,R0023,UnsafeLaneChange,392,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b7cd2981a7f54919,2026-02-09
V0000588,2026-02-09 15:19:10+00:00,R0021,Speeding,621,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,40809537c5468994,2026-02-09
V0000589,2026-02-23 23:42:01+00:00,R0004,UnsafeLaneChange,402,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2cc442b7e678d469,2026-02-23
V0000590,2026-02-08 16:41:53+00:00,R0020,Speeding,641,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8f37b30d84833c92,2026-02-08
V0000591,2026-03-02 06:01:36+00:00,R0011,Seatbelt,242,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7b6b14f0a1afac19,2026-03-02
V0000592,2026-02-15 18:35:29+00:00,R0004,UnsafeLaneChange,382,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a81e696fe1c6b767,2026-02-15
V0000593,2026-02-15 13:14:39+00:00,R0012,PhoneUse,393,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cfd0857879c9f2e0,2026-02-15
V0000594,2026-03-01 00:15:12+00:00,R0017,Seatbelt,142,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,97a2f8bae490c26b,2026-03-01
V0000595,2026-02-17 19:43:30+00:00,R0007,Seatbelt,193,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7fa67bdf84475cb5,2026-02-17
V0000596,2026-03-02 20:28:05+00:00,R0011,RedLight,705,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,fc0ea692e4f1d7c2,2026-03-02
V0000597,2026-02-25 08:58:59+00:00,R0012,Seatbelt,233,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1c71aba78a41c45a,2026-02-25
V0000598,2026-02-25 19:41:24+00:00,R0004,Speeding,509,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4ab1b0c688d6d656,2026-02-25
V0000599,2026-02-12 18:03:03+00:00,R0012,Speeding,586,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d431a2bcce1f8eaa,2026-02-12
V0000600,2026-03-02 19:36:56+00:00,R0020,Speeding,521,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1264ad6a9a161a1d,2026-03-02
V0000601,2026-02-04 17:10:35+00:00,R0010,PhoneUse,264,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e9688777664e8cab,2026-02-04
V0000602,2026-02-20 15:47:20+00:00,R0007,Speeding,703,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,91e70d2c31051fa7,2026-02-20
V0000603,2026-02-03 22:42:13+00:00,R0015,PhoneUse,281,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8931282eb2616af6,2026-02-03
V0000604,2026-02-16 16:55:27+00:00,R0021,Speeding,656,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,463e41e0258c8ada,2026-02-16
V0000605,2026-02-12 15:38:27+00:00,R0013,RedLight,861,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5828f748d8054e71,2026-02-12
V0000606,2026-02-22 06:17:25+00:00,R0014,UnsafeLaneChange,545,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b8b1392ca7736dc4,2026-02-22
V0000607,2026-02-12 05:46:07+00:00,R0001,Seatbelt,234,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8c0a15581f6f29f6,2026-02-12
V0000608,2026-02-19 04:51:14+00:00,R0011,Seatbelt,249,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f0df62845c9f9a28,2026-02-19
V0000609,2026-03-02 13:27:18+00:00,R0023,Speeding,478,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c4d5bb6d2dbe6a6a,2026-03-02
V0000610,2026-02-04 12:52:31+00:00,R0010,Speeding,712,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,dfa252ee876beca6,2026-02-04
V0000611,2026-02-17 11:10:32+00:00,R0011,Speeding,599,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,06997222262a66d3,2026-02-17
V0000612,2026-02-06 19:04:04+00:00,R0003,Speeding,608,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3f61a7a159cd43d7,2026-02-06
V0000613,2026-02-12 08:52:10+00:00,R0006,PhoneUse,326,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,df8d6a252a8da8ea,2026-02-12
V0000614,2026-02-13 21:01:21+00:00,R0008,UnsafeLaneChange,458,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4f178aa1034ccc64,2026-02-13
V0000615,2026-02-21 14:02:21+00:00,R0000,UnsafeLaneChange,473,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f38543247ff2ed12,2026-02-21
V0000616,2026-02-07 09:12:28+00:00,R0007,Speeding,573,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3e9e3fea2f1d01b7,2026-02-07
V0000617,2026-02-11 06:01:08+00:00,R0017,Speeding,734,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,590c0f1af0bf0482,2026-02-11
V0000618,2026-02-19 15:55:49+00:00,R0015,UnsafeLaneChange,365,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,785150a844eed41d,2026-02-19
V0000619,2026-02-12 09:46:27+00:00,R0014,RedLight,932,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,22207cd598825932,2026-02-12
V0000620,2026-02-06 11:59:56+00:00,R0008,PhoneUse,242,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,29b07df9cf1ec8bf,2026-02-06
V0000621,2026-02-16 11:56:43+00:00,R0010,UnsafeLaneChange,370,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ac6684a067dc00c0,2026-02-16
V0000622,2026-02-07 11:29:00+00:00,R0001,UnsafeLaneChange,467,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f7809f1762bdb5b5,2026-02-07
V0000623,2026-02-05 14:45:12+00:00,R0013,Seatbelt,208,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ae06b9b2b246850b,2026-02-05
V0000624,2026-03-02 22:36:34+00:00,R0015,PhoneUse,383,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,eb043fd956145215,2026-03-02
V0000625,2026-02-27 07:17:08+00:00,R0020,Speeding,505,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9bcf70388ab110ab,2026-02-27
V0000626,2026-03-03 17:44:33+00:00,R0020,Seatbelt,221,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,68fbc6c0f00075c0,2026-03-03
V0000627,2026-02-08 10:11:39+00:00,R0019,Speeding,507,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,05ccd8f05b3b7815,2026-02-08
V0000628,2026-02-18 12:54:31+00:00,R0008,Speeding,560,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,65404564f25d68e1,2026-02-18
V0000629,2026-02-04 23:59:28+00:00,R0004,UnsafeLaneChange,511,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0f93d3b522d471eb,2026-02-04
V0000630,2026-02-28 21:47:34+00:00,R0006,UnsafeLaneChange,526,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,518b72f2e7f1241b,2026-02-28
V0000631,2026-02-26 14:11:56+00:00,R0008,UnsafeLaneChange,423,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0df919d7273b92ba,2026-02-26
V0000632,2026-02-23 21:07:33+00:00,R0003,Speeding,755,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,92a647174b86674d,2026-02-23
V0000633,2026-02-20 19:51:18+00:00,R0016,Speeding,762,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e8160f5a6b9fccdd,2026-02-20
V0000634,2026-02-10 17:25:26+00:00,R0011,Speeding,611,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ea2590ffbd81fd47,2026-02-10
V0000635,2026-02-13 17:02:01+00:00,R0018,Speeding,580,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a7b1cfe9dfdc04b4,2026-02-13
V0000636,2026-02-20 18:24:14+00:00,R0009,Speeding,602,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f9b49d0388faff71,2026-02-20
V0000637,2026-02-08 20:03:36+00:00,R0014,Seatbelt,213,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b61196c945dc196a,2026-02-08
V0000638,2026-02-12 12:36:00+00:00,R0010,UnsafeLaneChange,491,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e447a0259930a6bc,2026-02-12
V0000639,2026-02-21 18:04:28+00:00,R0021,Speeding,622,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1f1e4b112f25c1a5,2026-02-21
